listing_id,id,date,reviewer_id,reviewer_name,comments
6140766,288729834,2018-07-10,183152699,Ian,"I have nothing but positive things to say.  The list would be long, but here’s a couple of comments.

The neighbourhood is fantastic.  Bars and restaurants of all types, all within a 10 minute walk.  It’s an eclectic mix of traditional restaurants that do unbelievable breakfast pastries, and hip evening places that will make you a perfect cocktail.  The house is ideally placed close enough to the bars, but far enough that it’s on a quiet street.  
If that’s not enough, a three minute walk up to Queen will get you on the streetcar that’ll get you into the touristy part of Downtown in about 15 mins.  Or a longer pleasant walk South gets you to Liberty Village with its very upmarket vibe, and then through that to the Lakeshore.
Everyone is friendly, and helpful, and nothing is a problem for anyone.

Carol and Dan seem to be around.  But I didn’t see them much.  They answered all my questions, explained what I needed to know.  And left me undisturbed.  
I couldn’t figure out the television.  I sent a note, and Dan came and sorted it in minutes.  
All pretty faultless really.

I could go on...  If you can; stay there.  But don’t book it up when I want to go back next year :-)"
6140766,291801759,2018-07-16,172611725,Mario,"Very spacious and cozy apartment, a lot better than the pictures. Awsome neighbourhood with lots of restaurants and shops.
Carol's husband Dan was super nice showing us everything and answering all our questions. Carol even thought about a bed for our baby which we didn't expect from an Air BnB.
We really felt at home and fully revommend the place!"
6140766,305575178,2018-08-11,735599,Umberto,"Me and my wife were headed to Toronto for a week in august. It was Carnival weekend and middle of the summer so many places were booked. We found Carol's place to be in an ideal location and a great value.  Communication and booking went smooth and Carol checked on or prior to arrival.  Check-In also went smooth and we met Dan on our first day. He offered tips and also general information about the place.  We didn't get to meet Carol but we felt at home the whole time.  The place has an old charm with modern amenities. It was very spacious and stocked.  The bed was comfortable and the climate was perfect for the heatwave that was in Toronto at the time. The place is in a great area with restaurants, cafes and bars close by. Public transportation was also close so we were able to maneuver around Toronto easily. It was our first time in Toronto and Carol's place was an ideal place to stay. Great location, hospitality and a welcome feeling here. Thank you Carol and Dan. Our stay in Toronto was great!"
6140766,307511410,2018-08-14,206861617,James,Carol's place was more than we expected. Very clean. Great location with walking access to Queen street and numerous vegan dining options for my vegan daughter. I highly recommend it. 
6140766,315342654,2018-08-28,3839682,Sarah,"Fantastic location in a great area in Toronto! We've just returned from a lovely 2 week stay in this apartment as a family of four. Carol and Dan were quick to reply and answer questions from the start, and Dan was super helpful- dealing with our very delayed arrival, settling us in and giving us great local tips. The apartment itself is spacious and full of character and was lovely and cool during a very hot 2 weeks.  Generous supplies of towels/bedding and a fully equipped kitchen meant that every need was catered for. The apartment is on a lovely tree-lined street and it's just a short walk to Ossington and Queens West so you have great shops, cafes, restaurants and bars all close by.  Trinity Bellwoods park close by and then an excellent tram and bus service to get you downtown. We absolutely loved exploring Toronto and hanging out in this lovely neighbourhood, and  hope to come back again. Thanks again Carol and Dan!"
6140766,317079931,2018-09-01,162222901,Jodie,"Carol and Dan's apartment is a beautifully decorated, homely place which is not far from shops, restaurants and attractions. It is much nicer staying here rather than the busy downtown area of the city.
The communication between them and us was perfect and gave helpful tips on where to visit and eat. We could not fault the property nor Dan or Carol.
Thanks again for a lovely stay
Jodie and Sam"
6140766,318788081,2018-09-04,72956423,Megan,Great AirBnB!
6140766,336732890,2018-10-14,163441303,Jamila,"Dan was very responsive and attentive, a fantastic host.  The apartment is spacious and comfortable.  The bedroom is quiet and the king bed is awesome!  The bathroom is modern and stylish, with a great shower.  Internet is fast and reliable.  There is a supermarket, many shops and great restaurants within walking distance.  It's a short walk to bus/streetcar lines.  In our five weeks there we had a huge variety of attractions and activities to choose from.  Our favorites were Art Gallery of Ontario (free Wednesday nights), High Park (gardens and trails) and downtown's Harbourfront (from there is a short ferry ride to Toronto Islands)."
6140766,351953785,2018-11-24,1221434,Miguel,"Awesome location, very stylish, incredibly clean. This is the type of place you show someone that doesn’t do Airbnb to convert them. Next time I’m in Toronto I will definitely come back here."
8742410,50415897,2015-10-11,17206498,Fania,"The place was just as described, clean,beautiful and comfortable. Kamran was very responsive. There are plenty of shops, restaurants and grocery stores nearby. Downtown and other sites were very accessible. The only downside was that there was no parking spot in the building but there's plenty parking around. I would come back to Toronto and would stay with Kamran again! Thank you for everything!"
